1734,Rocket Kitten,Middle East,The MPK bot is not publicly available and had previously been attributed to an adversary group called “Rocket Kitten” which has often been thought to be a state sponsored adversary operating in the Middle East region.,R1
1737,Magic Hound,Word and Excel documents containing malicious macros,"The Magic Hound campaign used Word and Excel documents containing malicious macros as a delivery method, specifically attempting to load MagicHound.Rollover.",R6
1738,Magic Hound,MagicHound.Rollover,"The Magic Hound campaign used Word and Excel documents containing malicious macros as a delivery method, specifically attempting to load MagicHound.Rollover.",R7
1741,Fetch,AES,Many of the Fetch samples we analyzed attempted to obfuscate their functionality by encrypting their embedded strings using AES.,R7
1746,Magic Hound ,DropIt,"We have also seen Magic Hound using DropIt as a binder, specifically dropping a legitimate decoy executable along with the malicious executable onto the target host.",R7
1749,Magic Hound,Middle East,The Magic Hound attack campaign is an active and persistent espionage motivated adversary operating in the Middle East region.,R2
1750,Magic Hound,government,"Organizations in the government, energy, and technology sectors have been targeted by Magic Hound, specifically organizations based in or doing business in Saudi Arabia.",R3
1751,Magic Hound,energy,"Organizations in the government, energy, and technology sectors have been targeted by Magic Hound, specifically organizations based in or doing business in Saudi Arabia.",R3
1754,Magic Hound,technology,"Organizations in the government, energy, and technology sectors have been targeted by Magic Hound, specifically organizations based in or doing business in Saudi Arabia.",R3
1756,Magic Hound,Saudi Arabia,"Organizations in the government, energy, and technology sectors have been targeted by Magic Hound, specifically organizations based in or doing business in Saudi Arabia.",R2
1757,M-Trends 2018,cyber attacks,"M-Trends 2018 can arm security teams with the knowledge they need to defend against today’s most often used cyber attacks, as well as lesser seen and emerging threats.",R6
1761,APT32,the OceanLotus Group,"Since at least 2014, APT32, also known as the OceanLotus Group, has targeted foreign corporations with investments in Vietnam, foreign governments, journalists, and Vietnamese dissidents.",R14
1762,APT32,social engineering emails,"During a recent campaign, APT32 leveraged social engineering emails with Microsoft ActiveMime file attachments to deliver malicious macros.",R6
1763,APT32,network security and technology infrastructure corporations,Evidence also suggests that APT32 has targeted network security and technology infrastructure corporations with connections to foreign investors.,R3
1764,APT32,deliver malicious macros,"During a recent campaign, APT32 leveraged social engineering emails with Microsoft ActiveMime file attachments to deliver malicious macros.",R13
1766,APT32,foreign corporations,"Since at least 2014, APT32, also known as the OceanLotus Group, has targeted foreign corporations foreign governments.",R3
1768,APT32,foreign governments,"Since at least 2014, APT32, also known as the OceanLotus Group, has targeted foreign corporations foreign governments.",R3
1769,APT32,Vietnam,FireEye asesses that APT32 actors may be aligned with the national interests of Vietnam.,R1
1770,APT32,Vietnam,APT32 poses a threat to companies doing business or preparing to invest in Vietnam.,R2
1771,APT32,journalists,"Since at least 2014, APT32, also known as the OceanLotus Group, has targeted foreign corporations with investments in Vietnam, foreign governments, journalists, and Vietnamese dissidents.",R3
1772,APT32,Vietnamese dissidents,"Since at least 2014, APT32, also known as the OceanLotus Group, has targeted foreign corporations with investments in Vietnam, foreign governments, journalists, and Vietnamese dissidents.",R3
1773,APT32,companies doing business or preparing to invest in the country,We believe recent activity targeting private interests in Vietnam suggests that APT32 poses a threat to companies doing business or preparing to invest in the country.,R4
1775,APT33,Saudi Arabia,"Additionally, there is evidence to suggest APT33 targeted Saudi Arabia.",R2
1776,APT33,spear-phishing,APT33 often conducts spear-phishing operations using a built-in phishing module.,R6
1778,APT33 ,Western organizations ,"Additionally, there is evidence to suggest APT33 targeted Saudi Arabian and Western organizations that provide training, maintenance and support for Saudi Arabia’s military and commercial fleets",R2
1779,APT33,DROPSHOT,"Although we have only observed APT33 use DROPSHOT to deliver TURNEDUP, we have identified multiple DROPSHOT samples in the wild that delivered wiper malware we call SHAPESHIFT.",R7
1782,APT33 ,Iranian,Ties to SHAPESHIFT suggest that APT33 may engage in destructive operations or shares tools or development resources with an Iranian threat group that conducts destructive operations.,R1
1784,APT33,sent spear-phishing emails to workers in the aviation industry,"In a recent attack, APT33 sent spear-phishing emails to workers in the aviation industry.",R17
1787,emails ,recruitment-themed lures,These emails included recruitment-themed lures and links to malicious HTML application (HTA) files.,R7
1788,emails,malicious HTML application (HTA) files,These emails included recruitment-themed lures and links to malicious HTML application (HTA) files.,R7
1789,APT34,Iranian,"Since at least 2014, an Iranian threat group tracked by FireEye as APT34 has conducted reconnaissance aligned with the strategic interests of Iran.",R1
1790,OilRig,financial,"The OilRig group conducts operations primarily in the Middle East, targeting financial, government, energy, chemical, telecommunications and other industries.",R3
1791,OilRig,government,"The OilRig group conducts operations primarily in the Middle East, targeting financial, government, energy, chemical, telecommunications and other industries.",R3
1792,OilRig,energy,"The OilRig group conducts operations primarily in the Middle East, targeting financial, government, energy, chemical, telecommunications and other industries.",R3
1793,APT34,a mix of public and non-public tools,APT34 uses a mix of public and non-public tools,R7
1794,OilRig,telecommunications,"The OilRig group conducts operations primarily in the Middle East, targeting financial, government, energy, chemical, telecommunications and other industries.",R3
1795,OilRig,other industries,"The OilRig group conducts operations primarily in the Middle East, targeting financial, government, energy, chemical, telecommunications and other industries.",R3
1796,APT34,spear-phishing,APT34 often uses compromised accounts to conduct spear-phishing operations.,R6
1797,OilRig,Middle East,"The OilRig group conducts operations primarily in the Middle East, targeting financial, government, energy, chemical, telecommunications and other industries.",R2
